ScanNumber	ScanTypeName	ScanType
5053	HMS	1
5054	CID-MSn	2
5055	CID-MSn	2
5056	CID-MSn	2
5057	HMS	1
5058	CID-MSn	2
5059	CID-MSn	2
5060	CID-MSn	2
5061	HMS	1
5062	CID-MSn	2
5063	CID-MSn	2
5064	CID-MSn	2
5065	HMS	1
5066	CID-MSn	2
5067	CID-MSn	2
5068	CID-MSn	2
5069	HMS	1
5070	CID-MSn	2
5071	CID-MSn	2
5072	CID-MSn	2
5073	HMS	1
5074	CID-MSn	2
5075	CID-MSn	2
5076	CID-MSn	2
5077	HMS	1
5078	CID-MSn	2
5079	CID-MSn	2
5080	CID-MSn	2
5081	HMS	1
5082	CID-MSn	2
5083	CID-MSn	2
5084	CID-MSn	2
5085	HMS	1
5086	CID-MSn	2
5087	CID-MSn	2
5088	CID-MSn	2
5089	HMS	1
5090	CID-MSn	2
5091	CID-MSn	2
5092	CID-MSn	2
5093	HMS	1
5094	CID-MSn	2
5095	CID-MSn	2
5096	CID-MSn	2
5097	HMS	1
5098	CID-MSn	2
5099	CID-MSn	2
5100	CID-MSn	2
5101	HMS	1
5102	CID-MSn	2
5103	CID-MSn	2
5104	CID-MSn	2
5105	HMS	1
5106	CID-MSn	2
5107	CID-MSn	2
5108	CID-MSn	2
5109	HMS	1
5110	CID-MSn	2
5111	CID-MSn	2
5112	CID-MSn	2
5113	HMS	1
5114	CID-MSn	2
5115	CID-MSn	2
5116	CID-MSn	2
5117	HMS	1
5118	CID-MSn	2
5119	CID-MSn	2
5120	CID-MSn	2
5121	HMS	1
5122	CID-MSn	2
5123	CID-MSn	2
5124	CID-MSn	2
5125	HMS	1
5126	CID-MSn	2
5127	CID-MSn	2
5128	CID-MSn	2
5129	HMS	1
5130	CID-MSn	2
5131	CID-MSn	2
5132	CID-MSn	2
5133	HMS	1
5134	CID-MSn	2
5135	CID-MSn	2
5136	CID-MSn	2
5137	HMS	1
5138	CID-MSn	2
5139	CID-MSn	2
5140	CID-MSn	2
5141	HMS	1
5142	CID-MSn	2
5143	CID-MSn	2
5144	CID-MSn	2
5145	HMS	1
5146	CID-MSn	2
5147	CID-MSn	2
5148	CID-MSn	2
5149	HMS	1
5150	CID-MSn	2
5151	CID-MSn	2
5152	CID-MSn	2
5153	HMS	1
5154	CID-MSn	2
5155	CID-MSn	2
5156	CID-MSn	2
5157	HMS	1
5158	CID-MSn	2
5159	CID-MSn	2
5160	CID-MSn	2
5161	HMS	1
5162	CID-MSn	2
5163	CID-MSn	2
5164	CID-MSn	2
5165	HMS	1
5166	CID-MSn	2
5167	CID-MSn	2
5168	CID-MSn	2
5169	HMS	1
5170	CID-MSn	2
5171	CID-MSn	2
5172	CID-MSn	2
5173	HMS	1
5174	CID-MSn	2
5175	CID-MSn	2
5176	CID-MSn	2
5177	HMS	1
5178	CID-MSn	2
5179	CID-MSn	2
5180	CID-MSn	2
5181	HMS	1
5182	CID-MSn	2
5183	CID-MSn	2
5184	CID-MSn	2
5185	HMS	1
5186	CID-MSn	2
5187	CID-MSn	2
5188	CID-MSn	2
5189	HMS	1
5190	CID-MSn	2
5191	CID-MSn	2
5192	CID-MSn	2
5193	HMS	1
5194	CID-MSn	2
5195	CID-MSn	2
5196	CID-MSn	2
5197	HMS	1
5198	CID-MSn	2
5199	CID-MSn	2
5200	CID-MSn	2
5201	HMS	1
5202	CID-MSn	2
5203	CID-MSn	2
5204	CID-MSn	2
5205	HMS	1
5206	CID-MSn	2
5207	CID-MSn	2
5208	CID-MSn	2
5209	HMS	1
5210	CID-MSn	2
5211	CID-MSn	2
5212	CID-MSn	2
5213	HMS	1
5214	CID-MSn	2
5215	CID-MSn	2
5216	CID-MSn	2
5217	HMS	1
5218	CID-MSn	2
5219	CID-MSn	2
5220	CID-MSn	2
5221	HMS	1
5222	CID-MSn	2
5223	CID-MSn	2
5224	CID-MSn	2
5225	HMS	1
5226	CID-MSn	2
5227	CID-MSn	2
5228	CID-MSn	2
5229	HMS	1
5230	CID-MSn	2
5231	CID-MSn	2
5232	CID-MSn	2
5233	HMS	1
5234	CID-MSn	2
5235	CID-MSn	2
5236	CID-MSn	2
5237	HMS	1
5238	CID-MSn	2
5239	CID-MSn	2
5240	CID-MSn	2
5241	HMS	1
5242	CID-MSn	2
5243	CID-MSn	2
5244	CID-MSn	2
5245	HMS	1
5246	CID-MSn	2
5247	CID-MSn	2
5248	CID-MSn	2
5249	HMS	1
5250	CID-MSn	2
5251	CID-MSn	2
5252	CID-MSn	2
5253	HMS	1
5254	CID-MSn	2
5255	CID-MSn	2
5256	CID-MSn	2
5257	HMS	1
5258	CID-MSn	2
5259	CID-MSn	2
5260	CID-MSn	2
5261	HMS	1
5262	CID-MSn	2
5263	CID-MSn	2
5264	CID-MSn	2
5265	HMS	1
5266	CID-MSn	2
5267	CID-MSn	2
5268	CID-MSn	2
5269	HMS	1
5270	CID-MSn	2
5271	CID-MSn	2
5272	CID-MSn	2
5273	HMS	1
5274	CID-MSn	2
5275	CID-MSn	2
5276	CID-MSn	2
5277	HMS	1
5278	CID-MSn	2
5279	CID-MSn	2
5280	CID-MSn	2
5281	HMS	1
5282	CID-MSn	2
5283	CID-MSn	2
5284	CID-MSn	2
5285	HMS	1
5286	CID-MSn	2
5287	CID-MSn	2
5288	CID-MSn	2
5289	HMS	1
5290	CID-MSn	2
5291	CID-MSn	2
5292	CID-MSn	2
5293	HMS	1
5294	CID-MSn	2
5295	CID-MSn	2
5296	CID-MSn	2
5297	HMS	1
5298	CID-MSn	2
5299	CID-MSn	2
5300	CID-MSn	2
5301	HMS	1
5302	CID-MSn	2
5303	CID-MSn	2
5304	CID-MSn	2
5305	HMS	1
5306	CID-MSn	2
5307	CID-MSn	2
5308	CID-MSn	2
5309	HMS	1
5310	CID-MSn	2
5311	CID-MSn	2
5312	CID-MSn	2
5313	HMS	1
5314	CID-MSn	2
5315	CID-MSn	2
5316	CID-MSn	2
5317	HMS	1
5318	CID-MSn	2
5319	CID-MSn	2
5320	CID-MSn	2
5321	HMS	1
5322	CID-MSn	2
5323	CID-MSn	2
5324	CID-MSn	2
5325	HMS	1
5326	CID-MSn	2
5327	CID-MSn	2
5328	CID-MSn	2
5329	HMS	1
5330	CID-MSn	2
5331	CID-MSn	2
5332	CID-MSn	2
5333	HMS	1
5334	CID-MSn	2
5335	CID-MSn	2
5336	CID-MSn	2
5337	HMS	1
5338	CID-MSn	2
5339	CID-MSn	2
5340	CID-MSn	2
5341	HMS	1
5342	CID-MSn	2
5343	CID-MSn	2
5344	CID-MSn	2
5345	HMS	1
5346	CID-MSn	2
5347	CID-MSn	2
5348	CID-MSn	2
5349	HMS	1
5350	CID-MSn	2
5351	CID-MSn	2
5352	CID-MSn	2
5353	HMS	1
5354	CID-MSn	2
5355	CID-MSn	2
5356	CID-MSn	2
5357	HMS	1
5358	CID-MSn	2
5359	CID-MSn	2
5360	CID-MSn	2
5361	HMS	1
5362	CID-MSn	2
5363	CID-MSn	2
5364	CID-MSn	2
5365	HMS	1
5366	CID-MSn	2
5367	CID-MSn	2
5368	CID-MSn	2
5369	HMS	1
5370	CID-MSn	2
5371	CID-MSn	2
5372	CID-MSn	2
5373	HMS	1
5374	CID-MSn	2
5375	CID-MSn	2
5376	CID-MSn	2
5377	HMS	1
5378	CID-MSn	2
5379	CID-MSn	2
5380	CID-MSn	2
5381	HMS	1
5382	CID-MSn	2
5383	CID-MSn	2
5384	CID-MSn	2
5385	HMS	1
5386	CID-MSn	2
5387	CID-MSn	2
5388	CID-MSn	2
5389	HMS	1
5390	CID-MSn	2
5391	CID-MSn	2
5392	CID-MSn	2
5393	HMS	1
5394	CID-MSn	2
5395	CID-MSn	2
5396	CID-MSn	2
5397	HMS	1
5398	CID-MSn	2
5399	CID-MSn	2
5400	CID-MSn	2
5401	HMS	1
5402	CID-MSn	2
5403	CID-MSn	2
5404	CID-MSn	2
5405	HMS	1
5406	CID-MSn	2
5407	CID-MSn	2
5408	CID-MSn	2
5409	HMS	1
5410	CID-MSn	2
5411	CID-MSn	2
5412	CID-MSn	2
5413	HMS	1
5414	CID-MSn	2
5415	CID-MSn	2
5416	CID-MSn	2
5417	HMS	1
5418	CID-MSn	2
5419	CID-MSn	2
5420	CID-MSn	2
5421	HMS	1
5422	CID-MSn	2
5423	CID-MSn	2
5424	CID-MSn	2
5425	HMS	1
5426	CID-MSn	2
5427	CID-MSn	2
5428	CID-MSn	2
5429	HMS	1
5430	CID-MSn	2
5431	CID-MSn	2
5432	CID-MSn	2
5433	HMS	1
5434	CID-MSn	2
5435	CID-MSn	2
5436	CID-MSn	2
5437	HMS	1
5438	CID-MSn	2
5439	CID-MSn	2
5440	CID-MSn	2
5441	HMS	1
5442	CID-MSn	2
5443	CID-MSn	2
5444	CID-MSn	2
5445	HMS	1
5446	CID-MSn	2
5447	CID-MSn	2
5448	CID-MSn	2
5449	HMS	1
5450	CID-MSn	2
5451	CID-MSn	2
5452	CID-MSn	2
5453	HMS	1
5454	CID-MSn	2
5455	CID-MSn	2
5456	CID-MSn	2
5457	HMS	1
5458	CID-MSn	2
5459	CID-MSn	2
5460	CID-MSn	2
5461	HMS	1
5462	CID-MSn	2
5463	CID-MSn	2
5464	CID-MSn	2
5465	HMS	1
5466	CID-MSn	2
5467	CID-MSn	2
5468	CID-MSn	2
5469	HMS	1
5470	CID-MSn	2
5471	CID-MSn	2
5472	CID-MSn	2
5473	HMS	1
5474	CID-MSn	2
5475	CID-MSn	2
5476	CID-MSn	2
5477	HMS	1
5478	CID-MSn	2
5479	CID-MSn	2
5480	CID-MSn	2
5481	HMS	1
5482	CID-MSn	2
5483	CID-MSn	2
5484	CID-MSn	2
5485	HMS	1
5486	CID-MSn	2
5487	CID-MSn	2
5488	CID-MSn	2
5489	HMS	1
5490	CID-MSn	2
5491	CID-MSn	2
5492	CID-MSn	2
5493	HMS	1
5494	CID-MSn	2
5495	CID-MSn	2
5496	CID-MSn	2
5497	HMS	1
5498	CID-MSn	2
5499	CID-MSn	2
5500	CID-MSn	2
5501	HMS	1
5502	CID-MSn	2
5503	CID-MSn	2
5504	CID-MSn	2
5505	HMS	1
5506	CID-MSn	2
5507	CID-MSn	2
5508	CID-MSn	2
5509	HMS	1
5510	CID-MSn	2
5511	CID-MSn	2
5512	CID-MSn	2
5513	HMS	1
5514	CID-MSn	2
5515	CID-MSn	2
5516	CID-MSn	2
5517	HMS	1
5518	CID-MSn	2
5519	CID-MSn	2
5520	CID-MSn	2
5521	HMS	1
5522	CID-MSn	2
5523	CID-MSn	2
5524	CID-MSn	2
5525	HMS	1
5526	CID-MSn	2
5527	CID-MSn	2
5528	CID-MSn	2
5529	HMS	1
5530	CID-MSn	2
5531	CID-MSn	2
5532	CID-MSn	2
5533	HMS	1
5534	CID-MSn	2
5535	CID-MSn	2
5536	CID-MSn	2
5537	HMS	1
5538	CID-MSn	2
5539	CID-MSn	2
5540	CID-MSn	2
5541	HMS	1
5542	CID-MSn	2
5543	CID-MSn	2
5544	CID-MSn	2
5545	HMS	1
5546	CID-MSn	2
5547	CID-MSn	2
5548	CID-MSn	2
5549	HMS	1
5550	CID-MSn	2
5551	CID-MSn	2
5552	CID-MSn	2
5553	HMS	1
5554	CID-MSn	2
5555	CID-MSn	2
5556	CID-MSn	2
5557	HMS	1
5558	CID-MSn	2
5559	CID-MSn	2
5560	CID-MSn	2
5561	HMS	1
5562	CID-MSn	2
5563	CID-MSn	2
5564	CID-MSn	2
5565	HMS	1
5566	CID-MSn	2
5567	CID-MSn	2
5568	CID-MSn	2
5569	HMS	1
5570	CID-MSn	2
5571	CID-MSn	2
5572	CID-MSn	2
5573	HMS	1
5574	CID-MSn	2
5575	CID-MSn	2
5576	CID-MSn	2
5577	HMS	1
5578	CID-MSn	2
5579	CID-MSn	2
5580	CID-MSn	2
5581	HMS	1
5582	CID-MSn	2
5583	CID-MSn	2
5584	CID-MSn	2
5585	HMS	1
5586	CID-MSn	2
5587	CID-MSn	2
5588	CID-MSn	2
5589	HMS	1
5590	CID-MSn	2
5591	CID-MSn	2
5592	CID-MSn	2
5593	HMS	1
5594	CID-MSn	2
5595	CID-MSn	2
5596	CID-MSn	2
5597	HMS	1
5598	CID-MSn	2
5599	CID-MSn	2
5600	CID-MSn	2
5601	HMS	1
5602	CID-MSn	2
5603	CID-MSn	2
5604	CID-MSn	2
5605	HMS	1
5606	CID-MSn	2
5607	CID-MSn	2
5608	CID-MSn	2
5609	HMS	1
5610	CID-MSn	2
5611	CID-MSn	2
5612	CID-MSn	2
5613	HMS	1
5614	CID-MSn	2
5615	CID-MSn	2
5616	CID-MSn	2
5617	HMS	1
5618	CID-MSn	2
5619	CID-MSn	2
5620	CID-MSn	2
5621	HMS	1
5622	CID-MSn	2
5623	CID-MSn	2
5624	CID-MSn	2
5625	HMS	1
5626	CID-MSn	2
5627	CID-MSn	2
5628	CID-MSn	2
5629	HMS	1
5630	CID-MSn	2
5631	CID-MSn	2
5632	CID-MSn	2
5633	HMS	1
5634	CID-MSn	2
5635	CID-MSn	2
5636	CID-MSn	2
5637	HMS	1
5638	CID-MSn	2
5639	CID-MSn	2
5640	CID-MSn	2
5641	HMS	1
5642	CID-MSn	2
5643	CID-MSn	2
5644	CID-MSn	2
5645	HMS	1
5646	CID-MSn	2
5647	CID-MSn	2
5648	CID-MSn	2
5649	HMS	1
5650	CID-MSn	2
5651	CID-MSn	2
5652	CID-MSn	2
5653	HMS	1
5654	CID-MSn	2
5655	CID-MSn	2
5656	CID-MSn	2
5657	HMS	1
5658	CID-MSn	2
5659	CID-MSn	2
5660	CID-MSn	2
5661	HMS	1
5662	CID-MSn	2
5663	CID-MSn	2
5664	CID-MSn	2
5665	HMS	1
5666	CID-MSn	2
5667	CID-MSn	2
5668	CID-MSn	2
5669	HMS	1
5670	CID-MSn	2
5671	CID-MSn	2
5672	CID-MSn	2
5673	HMS	1
5674	CID-MSn	2
5675	CID-MSn	2
5676	CID-MSn	2
5677	HMS	1
5678	CID-MSn	2
5679	CID-MSn	2
5680	CID-MSn	2
5681	HMS	1
5682	CID-MSn	2
5683	CID-MSn	2
5684	CID-MSn	2
5685	HMS	1
5686	CID-MSn	2
5687	CID-MSn	2
5688	CID-MSn	2
5689	HMS	1
5690	CID-MSn	2
5691	CID-MSn	2
5692	CID-MSn	2
5693	HMS	1
5694	CID-MSn	2
5695	CID-MSn	2
5696	CID-MSn	2
5697	HMS	1
5698	CID-MSn	2
5699	CID-MSn	2
5700	CID-MSn	2
5701	HMS	1
5702	CID-MSn	2
5703	CID-MSn	2
5704	CID-MSn	2
5705	HMS	1
5706	CID-MSn	2
5707	CID-MSn	2
5708	CID-MSn	2
5709	HMS	1
5710	CID-MSn	2
5711	CID-MSn	2
5712	CID-MSn	2
5713	HMS	1
5714	CID-MSn	2
5715	CID-MSn	2
5716	CID-MSn	2
5717	HMS	1
5718	CID-MSn	2
5719	CID-MSn	2
5720	CID-MSn	2
5721	HMS	1
5722	CID-MSn	2
5723	CID-MSn	2
5724	CID-MSn	2
5725	HMS	1
5726	CID-MSn	2
5727	CID-MSn	2
5728	CID-MSn	2
5729	HMS	1
5730	CID-MSn	2
5731	CID-MSn	2
5732	CID-MSn	2
5733	HMS	1
5734	CID-MSn	2
5735	CID-MSn	2
5736	CID-MSn	2
5737	HMS	1
5738	CID-MSn	2
5739	CID-MSn	2
5740	CID-MSn	2
5741	HMS	1
5742	CID-MSn	2
5743	CID-MSn	2
5744	CID-MSn	2
5745	HMS	1
5746	CID-MSn	2
5747	CID-MSn	2
5748	CID-MSn	2
5749	HMS	1
5750	CID-MSn	2
5751	CID-MSn	2
5752	CID-MSn	2
5753	HMS	1
5754	CID-MSn	2
5755	CID-MSn	2
5756	CID-MSn	2
5757	HMS	1
5758	CID-MSn	2
5759	CID-MSn	2
5760	CID-MSn	2
5761	HMS	1
5762	CID-MSn	2
5763	CID-MSn	2
5764	CID-MSn	2
5765	HMS	1
5766	CID-MSn	2
5767	CID-MSn	2
5768	CID-MSn	2
5769	HMS	1
5770	CID-MSn	2
5771	CID-MSn	2
5772	CID-MSn	2
5773	HMS	1
5774	CID-MSn	2
5775	CID-MSn	2
5776	CID-MSn	2
5777	HMS	1
5778	CID-MSn	2
5779	CID-MSn	2
5780	CID-MSn	2
5781	HMS	1
5782	CID-MSn	2
5783	CID-MSn	2
5784	CID-MSn	2
5785	HMS	1
5786	CID-MSn	2
5787	CID-MSn	2
5788	CID-MSn	2
5789	HMS	1
5790	CID-MSn	2
5791	CID-MSn	2
5792	CID-MSn	2
5793	HMS	1
5794	CID-MSn	2
5795	CID-MSn	2
5796	CID-MSn	2
5797	HMS	1
5798	CID-MSn	2
5799	CID-MSn	2
5800	CID-MSn	2
5801	HMS	1
5802	CID-MSn	2
5803	CID-MSn	2
5804	CID-MSn	2
5805	HMS	1
5806	CID-MSn	2
5807	CID-MSn	2
5808	CID-MSn	2
5809	HMS	1
5810	CID-MSn	2
5811	CID-MSn	2
5812	CID-MSn	2
5813	HMS	1
5814	CID-MSn	2
5815	CID-MSn	2
5816	CID-MSn	2
5817	HMS	1
5818	CID-MSn	2
5819	CID-MSn	2
5820	CID-MSn	2
5821	HMS	1
5822	CID-MSn	2
5823	CID-MSn	2
5824	CID-MSn	2
5825	HMS	1
5826	CID-MSn	2
5827	CID-MSn	2
5828	CID-MSn	2
5829	HMS	1
5830	CID-MSn	2
5831	CID-MSn	2
5832	CID-MSn	2
5833	HMS	1
5834	CID-MSn	2
5835	CID-MSn	2
5836	CID-MSn	2
5837	HMS	1
5838	CID-MSn	2
5839	CID-MSn	2
5840	CID-MSn	2
5841	HMS	1
5842	CID-MSn	2
5843	CID-MSn	2
5844	CID-MSn	2
5845	HMS	1
5846	CID-MSn	2
5847	CID-MSn	2
5848	CID-MSn	2
5849	HMS	1
5850	CID-MSn	2
5851	CID-MSn	2
5852	CID-MSn	2
5853	HMS	1
5854	CID-MSn	2
5855	CID-MSn	2
5856	CID-MSn	2
5857	HMS	1
5858	CID-MSn	2
5859	CID-MSn	2
5860	CID-MSn	2
5861	HMS	1
5862	CID-MSn	2
5863	CID-MSn	2
5864	CID-MSn	2
5865	HMS	1
5866	CID-MSn	2
5867	CID-MSn	2
5868	CID-MSn	2
5869	HMS	1
5870	CID-MSn	2
5871	CID-MSn	2
5872	CID-MSn	2
5873	HMS	1
5874	CID-MSn	2
5875	CID-MSn	2
5876	CID-MSn	2
5877	HMS	1
5878	CID-MSn	2
5879	CID-MSn	2
5880	CID-MSn	2
5881	HMS	1
5882	CID-MSn	2
5883	CID-MSn	2
5884	CID-MSn	2
5885	HMS	1
5886	CID-MSn	2
5887	CID-MSn	2
5888	CID-MSn	2
5889	HMS	1
5890	CID-MSn	2
5891	CID-MSn	2
5892	CID-MSn	2
5893	HMS	1
5894	CID-MSn	2
5895	CID-MSn	2
5896	CID-MSn	2
5897	HMS	1
5898	CID-MSn	2
5899	CID-MSn	2
5900	CID-MSn	2
5901	HMS	1
5902	CID-MSn	2
5903	CID-MSn	2
5904	CID-MSn	2
5905	HMS	1
5906	CID-MSn	2
5907	CID-MSn	2
5908	CID-MSn	2
5909	HMS	1
5910	CID-MSn	2
5911	CID-MSn	2
5912	CID-MSn	2
5913	HMS	1
5914	CID-MSn	2
5915	CID-MSn	2
5916	CID-MSn	2
5917	HMS	1
5918	CID-MSn	2
5919	CID-MSn	2
5920	CID-MSn	2
5921	HMS	1
5922	CID-MSn	2
5923	CID-MSn	2
5924	CID-MSn	2
5925	HMS	1
5926	CID-MSn	2
5927	CID-MSn	2
5928	CID-MSn	2
5929	HMS	1
5930	CID-MSn	2
5931	CID-MSn	2
5932	CID-MSn	2
5933	HMS	1
5934	CID-MSn	2
5935	CID-MSn	2
5936	CID-MSn	2
5937	HMS	1
5938	CID-MSn	2
5939	CID-MSn	2
5940	CID-MSn	2
5941	HMS	1
5942	CID-MSn	2
5943	CID-MSn	2
5944	CID-MSn	2
5945	HMS	1
5946	CID-MSn	2
5947	CID-MSn	2
5948	CID-MSn	2
5949	HMS	1
5950	CID-MSn	2
5951	CID-MSn	2
5952	CID-MSn	2
5953	HMS	1
5954	CID-MSn	2
5955	CID-MSn	2
5956	CID-MSn	2
5957	HMS	1
5958	CID-MSn	2
5959	CID-MSn	2
5960	CID-MSn	2
5961	HMS	1
5962	CID-MSn	2
5963	CID-MSn	2
5964	CID-MSn	2
5965	HMS	1
5966	CID-MSn	2
5967	CID-MSn	2
5968	CID-MSn	2
5969	HMS	1
5970	CID-MSn	2
5971	CID-MSn	2
5972	CID-MSn	2
5973	HMS	1
5974	CID-MSn	2
5975	CID-MSn	2
5976	CID-MSn	2
5977	HMS	1
5978	CID-MSn	2
5979	CID-MSn	2
5980	CID-MSn	2
5981	HMS	1
5982	CID-MSn	2
5983	CID-MSn	2
5984	CID-MSn	2
5985	HMS	1
5986	CID-MSn	2
5987	CID-MSn	2
5988	CID-MSn	2
5989	HMS	1
5990	CID-MSn	2
5991	CID-MSn	2
5992	CID-MSn	2
5993	HMS	1
5994	CID-MSn	2
5995	CID-MSn	2
5996	CID-MSn	2
5997	HMS	1
5998	CID-MSn	2
5999	CID-MSn	2
6000	CID-MSn	2
6001	HMS	1
6002	CID-MSn	2
6003	CID-MSn	2
6004	CID-MSn	2
6005	HMS	1
6006	CID-MSn	2
6007	CID-MSn	2
6008	CID-MSn	2
6009	HMS	1
6010	CID-MSn	2
6011	CID-MSn	2
6012	CID-MSn	2
6013	HMS	1
6014	CID-MSn	2
6015	CID-MSn	2
6016	CID-MSn	2
6017	HMS	1
6018	CID-MSn	2
6019	CID-MSn	2
6020	CID-MSn	2
6021	HMS	1
6022	CID-MSn	2
6023	CID-MSn	2
6024	CID-MSn	2
6025	HMS	1
6026	CID-MSn	2
6027	CID-MSn	2
6028	CID-MSn	2
6029	HMS	1
6030	CID-MSn	2
6031	CID-MSn	2
6032	CID-MSn	2
6033	HMS	1
6034	CID-MSn	2
6035	CID-MSn	2
6036	CID-MSn	2
6037	HMS	1
6038	CID-MSn	2
6039	CID-MSn	2
6040	CID-MSn	2
6041	HMS	1
6042	CID-MSn	2
6043	CID-MSn	2
6044	CID-MSn	2
6045	HMS	1
6046	CID-MSn	2
6047	CID-MSn	2
6048	CID-MSn	2
6049	HMS	1
6050	CID-MSn	2
6051	CID-MSn	2
6052	CID-MSn	2
6053	HMS	1
6054	CID-MSn	2
6055	CID-MSn	2
6056	CID-MSn	2
6057	HMS	1
6058	CID-MSn	2
6059	CID-MSn	2
6060	CID-MSn	2
6061	HMS	1
6062	CID-MSn	2
6063	CID-MSn	2
6064	CID-MSn	2
6065	HMS	1
6066	CID-MSn	2
6067	CID-MSn	2
6068	CID-MSn	2
6069	HMS	1
6070	CID-MSn	2
6071	CID-MSn	2
6072	CID-MSn	2
6073	HMS	1
6074	CID-MSn	2
6075	CID-MSn	2
6076	CID-MSn	2
6077	HMS	1
6078	CID-MSn	2
6079	CID-MSn	2
6080	CID-MSn	2
6081	HMS	1
6082	CID-MSn	2
6083	CID-MSn	2
6084	CID-MSn	2
6085	HMS	1
6086	CID-MSn	2
6087	CID-MSn	2
6088	CID-MSn	2
6089	HMS	1
6090	CID-MSn	2
6091	CID-MSn	2
6092	CID-MSn	2
6093	HMS	1
6094	CID-MSn	2
6095	CID-MSn	2
6096	CID-MSn	2
6097	HMS	1
6098	CID-MSn	2
6099	CID-MSn	2
6100	CID-MSn	2
6101	HMS	1
6102	CID-MSn	2
6103	CID-MSn	2
6104	CID-MSn	2
6105	HMS	1
6106	CID-MSn	2
6107	CID-MSn	2
6108	CID-MSn	2
6109	HMS	1
6110	CID-MSn	2
6111	CID-MSn	2
6112	CID-MSn	2
6113	HMS	1
6114	CID-MSn	2
6115	CID-MSn	2
6116	CID-MSn	2
6117	HMS	1
6118	CID-MSn	2
6119	CID-MSn	2
6120	CID-MSn	2
6121	HMS	1
6122	CID-MSn	2
6123	CID-MSn	2
6124	CID-MSn	2
6125	HMS	1
6126	CID-MSn	2
6127	CID-MSn	2
6128	CID-MSn	2
6129	HMS	1
6130	CID-MSn	2
6131	CID-MSn	2
6132	CID-MSn	2
6133	HMS	1
6134	CID-MSn	2
6135	CID-MSn	2
6136	CID-MSn	2
6137	HMS	1
6138	CID-MSn	2
6139	CID-MSn	2
6140	CID-MSn	2
6141	HMS	1
6142	CID-MSn	2
6143	CID-MSn	2
6144	CID-MSn	2
6145	HMS	1
6146	CID-MSn	2
6147	CID-MSn	2
6148	CID-MSn	2
6149	HMS	1
6150	CID-MSn	2
6151	CID-MSn	2
6152	CID-MSn	2
6153	HMS	1
6154	CID-MSn	2
6155	CID-MSn	2
6156	CID-MSn	2
6157	HMS	1
6158	CID-MSn	2
6159	CID-MSn	2
6160	CID-MSn	2
6161	HMS	1
6162	CID-MSn	2
6163	CID-MSn	2
6164	CID-MSn	2
6165	HMS	1
6166	CID-MSn	2
6167	CID-MSn	2
6168	CID-MSn	2
6169	HMS	1
6170	CID-MSn	2
6171	CID-MSn	2
6172	CID-MSn	2
6173	HMS	1
6174	CID-MSn	2
6175	CID-MSn	2
6176	CID-MSn	2
6177	HMS	1
6178	CID-MSn	2
6179	CID-MSn	2
6180	CID-MSn	2
6181	HMS	1
6182	CID-MSn	2
6183	CID-MSn	2
6184	CID-MSn	2
6185	HMS	1
6186	CID-MSn	2
6187	CID-MSn	2
6188	CID-MSn	2
6189	HMS	1
6190	CID-MSn	2
6191	CID-MSn	2
6192	CID-MSn	2
6193	HMS	1
6194	CID-MSn	2
6195	CID-MSn	2
6196	CID-MSn	2
6197	HMS	1
6198	CID-MSn	2
6199	CID-MSn	2
6200	CID-MSn	2
6201	HMS	1
6202	CID-MSn	2
6203	CID-MSn	2
6204	CID-MSn	2
6205	HMS	1
6206	CID-MSn	2
6207	CID-MSn	2
6208	CID-MSn	2
6209	HMS	1
6210	CID-MSn	2
6211	CID-MSn	2
6212	CID-MSn	2
6213	HMS	1
6214	CID-MSn	2
6215	CID-MSn	2
6216	CID-MSn	2
6217	HMS	1
6218	CID-MSn	2
6219	CID-MSn	2
6220	CID-MSn	2
6221	HMS	1
6222	CID-MSn	2
6223	CID-MSn	2
6224	CID-MSn	2
6225	HMS	1
6226	CID-MSn	2
6227	CID-MSn	2
6228	CID-MSn	2
6229	HMS	1
6230	CID-MSn	2
6231	CID-MSn	2
6232	CID-MSn	2
6233	HMS	1
6234	CID-MSn	2
6235	CID-MSn	2
6236	CID-MSn	2
6237	HMS	1
6238	CID-MSn	2
6239	CID-MSn	2
6240	CID-MSn	2
6241	HMS	1
6242	CID-MSn	2
6243	CID-MSn	2
6244	CID-MSn	2
6245	HMS	1
6246	CID-MSn	2
6247	CID-MSn	2
6248	CID-MSn	2
6249	HMS	1
6250	CID-MSn	2
6251	CID-MSn	2
6252	CID-MSn	2
6253	HMS	1
6254	CID-MSn	2
6255	CID-MSn	2
6256	CID-MSn	2
6257	HMS	1
6258	CID-MSn	2
6259	CID-MSn	2
6260	CID-MSn	2
6261	HMS	1
6262	CID-MSn	2
6263	CID-MSn	2
6264	CID-MSn	2
6265	HMS	1
6266	CID-MSn	2
6267	CID-MSn	2
6268	CID-MSn	2
6269	HMS	1
6270	CID-MSn	2
6271	CID-MSn	2
6272	CID-MSn	2
6273	HMS	1
6274	CID-MSn	2
6275	CID-MSn	2
6276	CID-MSn	2
6277	HMS	1
6278	CID-MSn	2
6279	CID-MSn	2
6280	CID-MSn	2
6281	HMS	1
6282	CID-MSn	2
6283	CID-MSn	2
6284	CID-MSn	2
6285	HMS	1
6286	CID-MSn	2
6287	CID-MSn	2
6288	CID-MSn	2
6289	HMS	1
6290	CID-MSn	2
6291	CID-MSn	2
6292	CID-MSn	2
6293	HMS	1
6294	CID-MSn	2
