Dataset	ScanNumber	AGC	Micro Scan Count	Ion Injection Time (ms)	Scan Event	Master Index	Elapsed Scan Time (sec)	Charge State	Monoisotopic M/Z	MS2 Isolation Width	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Collision Mode	Scan Filter Text	Source Voltage (kV)	Source Current (uA)
534700	1404	Predicted	4	24.087	5	1	0.35	2	399.7553	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 399.76@cid35.00 [100.00-810.00]	2.50	1.01
534700	1405	Predicted	4	71.085	6	1	0.54	2	385.7176	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 385.72@cid35.00 [95.00-785.00]	2.50	1.01
534700	1406	Predicted	4	100.000	7	1	0.64	2	322.2200	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 322.22@cid35.00 [75.00-655.00]	2.50	1.02
534700	1407	Predicted	4	100.000	8	1	0.64	2	319.7063	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 319.71@cid35.00 [75.00-650.00]	2.50	1.02
534700	1408	Predicted	4	100.000	9	1	0.71	3	415.2159	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 415.22@cid35.00 [100.00-1260.00]	2.50	1.02
534700	1409	Predicted	4	100.000	10	1	0.67	2	489.2851	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 489.29@cid35.00 [120.00-990.00]	2.49	1.03
534700	1410	On	1	5.445	1	0	0.35	3	349.5404	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.03
534700	1411	Predicted	4	93.506	2	1	0.62	2	356.2095	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 356.21@cid35.00 [85.00-725.00]	2.49	1.03
534700	1412	Predicted	4	100.000	3	1	0.67	2	459.7900	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 459.79@cid35.00 [115.00-930.00]	2.49	1.06
534700	1413	Predicted	4	100.000	4	1	0.64	2	334.7122	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 334.71@cid35.00 [80.00-680.00]	2.49	1.06
534700	1414	Predicted	4	100.000	5	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 333.71@cid35.00 [80.00-680.00]	2.49	1.06
534700	1415	Predicted	4	100.000	6	1	0.66	2	406.7446	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 406.74@cid35.00 [100.00-825.00]	2.50	1.05
534700	1416	On	1	6.459	1	0	0.35	2	368.7249	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.05
534700	1417	Predicted	4	21.039	2	1	0.33	2	364.7589	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.76@cid35.00 [90.00-740.00]	2.50	1.05
534700	1418	Predicted	4	59.900	3	1	0.49	2	394.2310	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 394.23@cid35.00 [95.00-800.00]	2.50	1.05
534700	1419	Predicted	4	66.950	4	1	0.54	3	302.8433	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 302.84@cid35.00 [70.00-920.00]	2.50	1.01
534700	1420	Predicted	4	100.000	5	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 341.71@cid35.00 [80.00-695.00]	2.50	1.01
534700	1421	Predicted	4	100.000	6	1	0.65	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 379.69@cid35.00 [90.00-770.00]	2.50	1.01
534700	1422	Predicted	4	100.000	7	1	0.65	2	388.2001	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 388.70@cid35.00 [95.00-790.00]	2.50	1.03
534700	1423	Predicted	4	100.000	8	1	0.68	2	545.7821	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 545.78@cid35.00 [140.00-1105.00]	2.50	1.03
534700	1424	Predicted	4	100.000	9	1	0.66	2	438.7667	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 438.77@cid35.00 [110.00-890.00]	2.50	1.03
534700	1425	On	1	5.442	1	0	0.35	2	368.7251	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.05
534700	1426	Predicted	4	56.602	2	1	0.51	2	523.8079	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 523.81@cid35.00 [130.00-1060.00]	2.49	1.05
534700	1427	Predicted	4	56.883	3	1	0.51	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 337.52@cid35.00 [80.00-1025.00]	2.49	1.05
534700	1428	Predicted	4	100.000	4	1	0.71	3	411.5307	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 411.53@cid35.00 [100.00-1245.00]	2.49	1.05
534700	1429	Predicted	4	70.439	5	1	0.52	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 304.69@cid35.00 [70.00-620.00]	2.50	1.00
534700	1430	Predicted	4	100.000	6	1	0.69	2	563.2971	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 563.30@cid35.00 [145.00-1140.00]	2.50	1.00
534700	1431	Predicted	4	100.000	7	1	0.65	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 381.71@cid35.00 [95.00-775.00]	2.50	1.00
534700	1432	On	1	4.661	1	0	0.35	2	368.7247	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	0.99
534700	1433	Predicted	4	62.902	2	1	0.53	3	339.8577	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 339.86@cid35.00 [80.00-1030.00]	2.50	0.99
534700	1434	Predicted	4	100.000	3	1	0.67	2	453.7618	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 453.76@cid35.00 [110.00-920.00]	2.50	0.99
534700	1435	Predicted	4	86.374	4	1	0.60	2	408.2630	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 408.76@cid35.00 [100.00-830.00]	2.49	1.02
534700	1436	Predicted	4	100.000	5	1	0.65	2	397.2240	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 397.22@cid35.00 [95.00-805.00]	2.49	1.02
534700	1437	Predicted	4	100.000	6	1	0.65	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 384.72@cid35.00 [95.00-780.00]	2.49	1.02
534700	1438	Predicted	4	77.011	7	1	0.56	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 393.25@cid35.00 [95.00-800.00]	2.50	1.01
534700	1439	On	1	5.748	1	0	0.35	2	368.7251	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.01
534700	1440	Predicted	4	92.703	2	1	0.63	2	436.2429	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 436.24@cid35.00 [110.00-885.00]	2.50	1.01
534700	1441	Predicted	4	92.468	3	1	0.62	2	387.7408	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 387.74@cid35.00 [95.00-790.00]	2.50	1.01
534700	1442	Predicted	4	100.000	4	1	0.64	2	307.7253	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.73@cid35.00 [70.00-630.00]	2.49	1.02
534700	1443	Predicted	4	100.000	5	1	0.68	2	538.8088	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 538.81@cid35.00 [135.00-1090.00]	2.49	1.02
534700	1444	On	1	4.811	1	0	0.35	2	422.7707	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.02
534700	1445	Predicted	4	6.815	2	1	0.29	2	422.7708	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 422.77@cid35.00 [105.00-860.00]	2.50	1.03
534700	1446	Predicted	4	100.000	3	1	0.66	2	443.7820	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 443.78@cid35.00 [110.00-900.00]	2.50	1.03
534700	1447	Predicted	4	100.000	4	1	0.64	2	330.7167	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 330.72@cid35.00 [80.00-675.00]	2.50	1.03
534700	1448	Predicted	4	100.000	5	1	0.68	2	505.7747	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 505.77@cid35.00 [125.00-1025.00]	2.49	1.07
534700	1449	On	1	4.415	1	0	0.35	2	422.7710	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.07
534700	1450	Predicted	4	33.412	2	1	0.46	3	466.2539	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 466.25@cid35.00 [115.00-1410.00]	2.49	1.07
534700	1451	Predicted	4	59.084	3	1	0.51	2	509.2839	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 509.28@cid35.00 [130.00-1030.00]	2.49	1.07
534700	1452	Predicted	4	100.000	4	1	0.64	2	336.2357	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 336.74@cid35.00 [80.00-685.00]	2.49	1.08
534700	1453	Predicted	4	100.000	5	1	0.67	2	479.7511	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 479.75@cid35.00 [120.00-970.00]	2.49	1.08
534700	1454	On	1	6.679	1	0	0.35	2	408.2631	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.08
534700	1455	Predicted	4	11.286	2	1	0.29	2	368.7251	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 368.73@cid35.00 [90.00-750.00]	2.49	1.08
534700	1456	Predicted	4	19.736	3	1	0.32	2	321.2245	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 321.22@cid35.00 [75.00-655.00]	2.50	0.98
534700	1457	Predicted	4	32.243	4	1	0.41	3	349.5405	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 349.54@cid35.00 [85.00-1060.00]	2.50	0.98
534700	1458	Predicted	4	35.907	5	1	0.38	2	315.2245	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 315.22@cid35.00 [75.00-645.00]	2.50	0.98
534700	1459	Predicted	4	55.692	6	1	0.51	3	344.5298	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 344.53@cid35.00 [80.00-1045.00]	2.50	0.98
534700	1460	Predicted	4	100.000	7	1	0.69	3	353.8687	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 353.87@cid35.00 [85.00-1075.00]	2.49	1.06
534700	1461	Predicted	4	100.000	8	1	0.65	2	399.7554	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 399.76@cid35.00 [100.00-810.00]	2.49	1.06
534700	1462	Predicted	4	100.000	9	1	0.67	3	309.8664	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 309.87@cid35.00 [75.00-940.00]	2.49	1.06
534700	1463	Predicted	4	100.000	10	1	0.66	2	426.7619	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 426.76@cid35.00 [105.00-865.00]	2.49	1.00
534700	1464	On	1	5.041	1	0	0.35	2	408.2629	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.00
534700	1465	Predicted	4	37.588	2	1	0.42	2	459.7899	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 459.79@cid35.00 [115.00-930.00]	2.49	1.00
534700	1466	Predicted	4	93.181	3	1	0.65	2	516.2916	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 516.29@cid35.00 [130.00-1045.00]	2.49	1.00
534700	1467	Predicted	4	40.030	4	1	0.40	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 314.23@cid35.00 [75.00-640.00]	2.49	1.01
534700	1468	On	1	5.170	1	0	0.35	2	408.2631	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.01
534700	1469	Predicted	4	100.000	2	1	0.68	2	544.2692	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 544.27@cid35.00 [135.00-1100.00]	2.49	1.01
534700	1470	Predicted	4	100.000	3	1	0.64	2	328.2323	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 328.23@cid35.00 [80.00-670.00]	2.49	1.01
534700	1471	Predicted	4	100.000	4	1	0.67	2	501.2681	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 501.27@cid35.00 [125.00-1015.00]	2.49	1.03
534700	1472	On	1	5.818	1	0	0.35	3	344.5296	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.03
534700	1473	Predicted	4	11.728	2	1	0.29	2	364.7589	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.76@cid35.00 [90.00-740.00]	2.49	1.03
534700	1474	Predicted	4	100.000	3	1	0.65	2	380.2280	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 380.23@cid35.00 [90.00-775.00]	2.50	1.06
534700	1475	Predicted	4	100.000	4	1	0.66	2	446.2628	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 446.26@cid35.00 [110.00-905.00]	2.50	1.06
534700	1476	On	1	5.509	1	0	0.35	3	344.5295	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.06
534700	1477	Predicted	4	26.400	2	1	0.39	3	359.5410	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 359.54@cid35.00 [85.00-1090.00]	2.50	1.06
534700	1478	Predicted	4	100.000	3	1	0.65	2	388.7410	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 389.74@cid35.00 [95.00-790.00]	2.49	0.99
534700	1479	On	1	5.213	1	0	0.35	3	344.5298	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	0.99
534700	1480	Predicted	4	100.000	2	1	0.68	2	523.8082	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 523.81@cid35.00 [130.00-1060.00]	2.49	0.99
534700	1481	Predicted	4	100.000	3	1	0.66	2	411.2287	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 411.74@cid35.00 [100.00-835.00]	2.50	1.00
534700	1482	Predicted	4	100.000	4	1	0.65	2	394.2316	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 395.23@cid35.00 [95.00-805.00]	2.50	1.00
534700	1483	On	1	5.415	1	0	0.35	3	344.5297	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.00
534700	1484	Predicted	4	42.180	2	1	0.43	2	415.7545	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 415.75@cid35.00 [100.00-845.00]	2.50	1.00
534700	1485	Predicted	4	100.000	3	1	0.68	2	536.2881	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 536.29@cid35.00 [135.00-1085.00]	2.50	1.06
534700	1486	On	1	5.616	1	0	0.35	2	349.2433	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.06
534700	1487	Predicted	4	20.261	2	1	0.34	2	408.2631	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 408.26@cid35.00 [100.00-830.00]	2.50	1.06
534700	1488	Predicted	4	91.067	3	1	0.65	3	339.8577	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 339.86@cid35.00 [80.00-1030.00]	2.50	1.06
534700	1489	Predicted	4	100.000	4	1	0.65	2	394.2311	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 394.23@cid35.00 [95.00-800.00]	2.50	1.02
534700	1490	Predicted	4	100.000	5	1	0.65	2	385.2220	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 385.72@cid35.00 [95.00-785.00]	2.50	1.02
534700	1491	Predicted	4	100.000	6	1	0.66	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 379.24@cid35.00 [90.00-770.00]	2.50	1.02
534700	1492	On	1	5.402	1	0	0.35	2	349.2433	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.06
534700	1493	Predicted	4	48.879	2	1	0.47	3	304.8626	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 304.86@cid35.00 [70.00-925.00]	2.49	1.06
534700	1494	Predicted	4	95.225	3	1	0.64	2	409.2471	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 410.25@cid35.00 [100.00-835.00]	2.49	1.06
534700	1495	On	1	5.315	1	0	0.35	2	349.2433	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.00
534700	1496	Predicted	4	100.000	2	1	0.65	2	388.7410	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 388.74@cid35.00 [95.00-790.00]	2.50	1.00
534700	1497	Predicted	4	100.000	3	1	0.67	2	453.7616	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 453.76@cid35.00 [110.00-920.00]	2.50	1.00
534700	1498	Predicted	4	100.000	4	1	0.67	2	456.7899	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 456.79@cid35.00 [115.00-925.00]	2.50	1.00
534700	1499	Predicted	4	100.000	5	1	0.65	2	397.2233	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 397.22@cid35.00 [95.00-805.00]	2.49	1.04
534700	1500	Predicted	4	100.000	6	1	0.68	2	538.8087	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 538.81@cid35.00 [135.00-1090.00]	2.49	1.04
534700	1501	On	1	5.891	1	0	0.35	2	349.2436	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.04
534700	1502	Predicted	4	36.246	2	1	0.40	2	422.7173	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 422.72@cid35.00 [105.00-860.00]	2.50	1.06
534700	1503	Predicted	4	100.000	3	1	0.69	2	552.3245	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 552.82@cid35.00 [140.00-1120.00]	2.50	1.06
534700	1504	On	1	5.376	1	0	0.35	2	364.7589	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.06
534700	1505	Predicted	4	16.225	2	1	0.31	2	336.2357	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 336.24@cid35.00 [80.00-685.00]	2.50	1.06
534700	1506	Predicted	4	61.649	3	1	0.57	3	466.2539	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 466.25@cid35.00 [115.00-1410.00]	2.50	1.00
534700	1507	Predicted	4	85.822	4	1	0.59	2	356.2514	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 356.25@cid35.00 [85.00-725.00]	2.50	1.00
534700	1508	Predicted	4	100.000	5	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 338.19@cid35.00 [80.00-690.00]	2.50	1.00
534700	1509	Predicted	4	100.000	6	1	0.64	2	325.1923	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 325.19@cid35.00 [75.00-665.00]	2.50	1.04
534700	1510	On	1	6.038	1	0	0.35	2	364.7590	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.04
534700	1511	Predicted	4	36.876	2	1	0.43	3	344.5298	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 344.53@cid35.00 [80.00-1045.00]	2.50	1.04
534700	1512	Predicted	4	100.000	3	1	0.63	2	302.1570	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 302.16@cid35.00 [70.00-615.00]	2.50	1.04
534700	1513	Predicted	4	100.000	4	1	0.64	2	320.6858	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 320.69@cid35.00 [75.00-655.00]	2.50	1.05
534700	1514	Predicted	4	100.000	5	1	0.64	2	307.7248	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 307.72@cid35.00 [70.00-630.00]	2.50	1.05
534700	1515	Predicted	4	100.000	6	1	0.65	2	398.7276	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 399.23@cid35.00 [95.00-810.00]	2.50	1.05
534700	1516	On	1	5.440	1	0	0.35	2	364.7588	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.04
534700	1517	Predicted	4	76.338	2	1	0.55	2	368.7250	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 368.73@cid35.00 [90.00-750.00]	2.49	1.04
534700	1518	Predicted	4	57.596	3	1	0.49	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 421.77@cid35.00 [105.00-855.00]	2.49	1.04
534700	1519	Predicted	4	100.000	4	1	0.67	2	476.7788	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 476.78@cid35.00 [120.00-965.00]	2.49	1.04
534700	1520	On	1	5.753	1	0	0.35	2	364.7589	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.49	1.00
534700	1521	Predicted	4	19.677	2	1	0.36	3	334.5143	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 334.51@cid35.00 [80.00-1015.00]	2.49	1.00
534700	1522	Predicted	4	100.000	3	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 315.22@cid35.00 [75.00-645.00]	2.49	1.00
534700	1523	Predicted	4	100.000	4	1	0.67	3	317.8542	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 317.85@cid35.00 [75.00-965.00]	2.49	0.98
534700	1524	Predicted	4	100.000	5	1	0.64	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 314.23@cid35.00 [75.00-640.00]	2.49	0.98
534700	1525	Predicted	4	100.000	6	1	0.67	2	459.7900	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 459.79@cid35.00 [115.00-930.00]	2.49	0.98
534700	1526	Predicted	4	100.000	7	1	0.68	2	516.2919	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 516.29@cid35.00 [130.00-1045.00]	2.50	1.05
534700	1527	Predicted	4	100.000	8	1	0.68	2	506.8040	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 506.80@cid35.00 [125.00-1025.00]	2.50	1.05
534700	1528	On	1	5.872	1	0	0.35	2	364.7588	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.05
534700	1529	Predicted	4	8.976	2	1	0.28	2	364.7588	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 364.76@cid35.00 [90.00-740.00]	2.49	1.05
534700	1530	Predicted	4	91.753	3	1	0.64	2	501.2680	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 501.27@cid35.00 [125.00-1015.00]	2.49	1.05
534700	1531	Predicted	4	100.000	4	1	0.68	2	544.2693	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 544.27@cid35.00 [135.00-1100.00]	2.49	1.05
534700	1532	Predicted	4	100.000	5	1	0.71	3	426.8874	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 426.89@cid35.00 [105.00-1295.00]	2.49	1.05
534700	1533	On	1	5.383	1	0	0.35	2	364.7588	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.00
534700	1534	Predicted	4	47.161	2	1	0.48	3	357.8603	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 357.86@cid35.00 [85.00-1085.00]	2.50	1.00
534700	1535	Predicted	4	75.796	3	1	0.54	2	300.7168	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 300.72@cid35.00 [70.00-615.00]	2.50	1.00
534700	1536	Predicted	4	100.000	4	1	0.64	2	328.2325	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 328.23@cid35.00 [80.00-670.00]	2.50	1.00
534700	1537	Predicted	4	100.000	5	1	0.67	2	486.3100	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 486.31@cid35.00 [120.00-985.00]	2.50	1.04
534700	1538	Predicted	4	100.000	6	1	0.68	2	523.8092	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 523.81@cid35.00 [130.00-1060.00]	2.50	1.04
534700	1539	On	1	5.822	1	0	0.35	2	0	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.03
534700	1540	Predicted	4	47.103	2	1	0.44	2	409.2469	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 409.25@cid35.00 [100.00-830.00]	2.50	1.03
534700	1541	Predicted	4	85.171	3	1	0.59	2	385.7177	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 385.72@cid35.00 [95.00-785.00]	2.50	1.03
534700	1542	Predicted	4	100.000	4	1	0.65	2	394.2309	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 394.23@cid35.00 [95.00-800.00]	2.50	1.03
534700	1543	Predicted	4	100.000	5	1	0.64	2	352.2216	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 352.22@cid35.00 [85.00-715.00]	2.49	1.03
534700	1544	Predicted	4	100.000	6	1	0.68	2	536.2873	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 536.29@cid35.00 [135.00-1085.00]	2.49	1.03
534700	1545	Predicted	4	100.000	7	1	0.65	2	379.2361	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 379.24@cid35.00 [90.00-770.00]	2.49	1.03
534700	1546	Predicted	4	100.000	8	1	0.72	3	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 447.23@cid35.00 [110.00-1355.00]	2.50	1.07
534700	1547	Predicted	4	100.000	9	1	0.65	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 367.72@cid35.00 [90.00-750.00]	2.50	1.07
534700	1548	On	1	6.602	1	0	0.35	2	0	0	T=1e6 iWf	MCal=15d RF=2300V	60000	148288623.372	-124350090.551		FTMS + p NSI Full ms [300.00-1800.00]	2.50	1.07
534700	1549	Predicted	4	29.921	2	1	0.39	3	304.8627	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 304.86@cid35.00 [70.00-925.00]	2.50	1.00
534700	1550	Predicted	4	51.801	3	1	0.48	3	311.5069	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 311.51@cid35.00 [75.00-945.00]	2.50	1.00
534700	1551	Predicted	4	100.000	4	1	0.67	2	456.7905	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 456.79@cid35.00 [115.00-925.00]	2.50	1.00
534700	1552	Predicted	4	100.000	5	1	0.65	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 361.72@cid35.00 [85.00-735.00]	2.50	1.00
534700	1553	Predicted	4	100.000	6	1	0.66	2	450.3105	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 450.31@cid35.00 [110.00-915.00]	2.50	1.00
534700	1554	Predicted	4	100.000	7	1	0.66	2	0	2.0			0	0	0	cid	ITMS + c NSI d Full ms2 418.26@cid35.00 [105.00-850.00]	2.50	1.00
