ScanNumber	ScanTime	ScanType	ScanTypeName	PrecursorMz	ScanFilterText
8372	91.3026	2	CID-MSn	897.71	ITMS + c NSI d Full ms2 897.71@cid35.00 [235.00-1810.00]
8373	91.3158	2	CID-MSn	619.35	ITMS + c NSI d Full ms2 619.35@cid35.00 [160.00-1870.00]
8374	91.3293	2	CID-MSn	881.43	ITMS + c NSI d Full ms2 881.43@cid35.00 [230.00-2000.00]
8376	91.3491	2	CID-MSn	377.33	ITMS + c NSI d Full ms2 377.33@cid35.00 [90.00-765.00]
8377	91.3605	2	CID-MSn	614.49	ITMS + c NSI d Full ms2 614.49@cid35.00 [155.00-1240.00]
8378	91.3728	2	CID-MSn	561.68	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]
8379	91.3859	2	CID-MSn	811.93	ITMS + c NSI d Full ms2 811.93@cid35.00 [210.00-1635.00]
8380	91.3988	2	CID-MSn	806.78	ITMS + c NSI d Full ms2 806.78@cid35.00 [210.00-2000.00]
8381	91.4124	2	CID-MSn	608.44	ITMS + c NSI d Full ms2 608.44@cid35.00 [155.00-1230.00]
8382	91.4247	2	CID-MSn	592.66	ITMS + c NSI d Full ms2 592.66@cid35.00 [150.00-1790.00]
8383	91.438	2	CID-MSn	421.36	ITMS + c NSI d Full ms2 421.36@cid35.00 [105.00-2000.00]
8384	91.4519	2	CID-MSn	729.4	ITMS + c NSI d Full ms2 729.40@cid35.00 [190.00-2000.00]
8386	91.4713	2	CID-MSn	621.94	ITMS + c NSI d Full ms2 621.94@cid35.00 [160.00-1255.00]
8387	91.4835	2	CID-MSn	541.63	ITMS + c NSI d Full ms2 541.63@cid35.00 [135.00-1635.00]
8388	91.4966	2	CID-MSn	566.01	ITMS + c NSI d Full ms2 566.01@cid35.00 [145.00-1710.00]
8390	91.5161	2	CID-MSn	585.32	ITMS + c NSI d Full ms2 585.32@cid35.00 [150.00-1770.00]
8391	91.5266	2	CID-MSn	696.04	ITMS + c NSI d Full ms2 696.04@cid35.00 [180.00-2000.00]
8392	91.5403	2	CID-MSn	630.45	ITMS + c NSI d Full ms2 630.45@cid35.00 [160.00-1275.00]
8393	91.5526	2	CID-MSn	712.35	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-2000.00]
8394	91.5663	2	CID-MSn	626.35	ITMS + c NSI d Full ms2 626.35@cid35.00 [160.00-1890.00]
8395	91.5798	2	CID-MSn	877.47	ITMS + c NSI d Full ms2 877.47@cid35.00 [230.00-1765.00]
8396	91.593	2	CID-MSn	558.99	ITMS + c NSI d Full ms2 558.99@cid35.00 [140.00-1690.00]
8397	91.6061	2	CID-MSn	733.75	ITMS + c NSI d Full ms2 733.75@cid35.00 [190.00-2000.00]
8398	91.6198	2	CID-MSn	652.96	ITMS + c NSI d Full ms2 652.96@cid35.00 [165.00-1320.00]
8399	91.6322	2	CID-MSn	640.35	ITMS + c NSI d Full ms2 640.35@cid35.00 [165.00-1935.00]
8401	91.6517	2	CID-MSn	600.42	ITMS + c NSI d Full ms2 600.42@cid35.00 [155.00-1215.00]
8402	91.6639	2	CID-MSn	606.35	ITMS + c NSI d Full ms2 606.35@cid35.00 [155.00-1225.00]
8403	91.6761	2	CID-MSn	916.46	ITMS + c NSI d Full ms2 916.46@cid35.00 [240.00-2000.00]
8404	91.6898	2	CID-MSn	783.42	ITMS + c NSI d Full ms2 783.42@cid35.00 [205.00-2000.00]
8405	91.7034	2	CID-MSn	786.77	ITMS + c NSI d Full ms2 786.77@cid35.00 [205.00-2000.00]
8406	91.717	2	CID-MSn	692.38	ITMS + c NSI d Full ms2 692.38@cid35.00 [180.00-2000.00]
8407	91.7308	2	CID-MSn	599.41	ITMS + c NSI d Full ms2 599.41@cid35.00 [155.00-1210.00]
8409	91.7488	2	CID-MSn	748.38	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]
8410	91.7624	2	CID-MSn	611.31	ITMS + c NSI d Full ms2 611.31@cid35.00 [155.00-1845.00]
8411	91.7759	2	CID-MSn	671.37	ITMS + c NSI d Full ms2 671.37@cid35.00 [170.00-2000.00]
8412	91.7896	2	CID-MSn	907.16	ITMS + c NSI d Full ms2 907.16@cid35.00 [235.00-2000.00]
8413	91.8032	2	CID-MSn	591.41	ITMS + c NSI d Full ms2 591.41@cid35.00 [150.00-1195.00]
8414	91.8153	2	CID-MSn	837.14	ITMS + c NSI d Full ms2 837.14@cid35.00 [220.00-2000.00]
8416	91.8349	2	CID-MSn	697.75	ITMS + c NSI d Full ms2 697.75@cid35.00 [180.00-2000.00]
8417	91.8486	2	CID-MSn	943.14	ITMS + c NSI d Full ms2 943.14@cid35.00 [245.00-2000.00]
8418	91.8623	2	CID-MSn	595.99	ITMS + c NSI d Full ms2 595.99@cid35.00 [150.00-1800.00]
8419	91.8756	2	CID-MSn	701.37	ITMS + c NSI d Full ms2 701.37@cid35.00 [180.00-2000.00]
8420	91.8893	2	CID-MSn	733.07	ITMS + c NSI d Full ms2 733.07@cid35.00 [190.00-2000.00]
8421	91.903	2	CID-MSn	578.41	ITMS + c NSI d Full ms2 578.41@cid35.00 [145.00-1170.00]
8422	91.9151	2	CID-MSn	958.14	ITMS + c NSI d Full ms2 958.14@cid35.00 [250.00-2000.00]
8424	91.9347	2	CID-MSn	923.84	ITMS + c NSI d Full ms2 923.84@cid35.00 [240.00-2000.00]
8425	91.9483	2	CID-MSn	561.68	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]
8426	91.9615	2	CID-MSn	608.43	ITMS + c NSI d Full ms2 608.43@cid35.00 [155.00-1230.00]
8427	91.9737	2	CID-MSn	664.71	ITMS + c NSI d Full ms2 664.71@cid35.00 [170.00-2000.00]
8428	91.9874	2	CID-MSn	739.74	ITMS + c NSI d Full ms2 739.74@cid35.00 [190.00-2000.00]
8429	92.0011	2	CID-MSn	633.7	ITMS + c NSI d Full ms2 633.70@cid35.00 [160.00-1915.00]
8430	92.0147	2	CID-MSn	678.69	ITMS + c NSI d Full ms2 678.69@cid35.00 [175.00-2000.00]
8432	92.0346	2	CID-MSn	585.32	ITMS + c NSI d Full ms2 585.32@cid35.00 [150.00-1770.00]
8433	92.0447	2	CID-MSn	712.35	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-2000.00]
8434	92.0583	2	CID-MSn	621.94	ITMS + c NSI d Full ms2 621.94@cid35.00 [160.00-1255.00]
8435	92.0706	2	CID-MSn	949.46	ITMS + c NSI d Full ms2 949.46@cid35.00 [250.00-2000.00]
8436	92.0841	2	CID-MSn	630.45	ITMS + c NSI d Full ms2 630.45@cid35.00 [160.00-1275.00]
8437	92.0964	2	CID-MSn	811.43	ITMS + c NSI d Full ms2 811.43@cid35.00 [210.00-1635.00]
8438	92.1093	2	CID-MSn	942.47	ITMS + c NSI d Full ms2 942.47@cid35.00 [245.00-2000.00]
8439	92.1228	2	CID-MSn	957.47	ITMS + c NSI d Full ms2 957.47@cid35.00 [250.00-2000.00]
8440	92.1364	2	CID-MSn	626.01	ITMS + c NSI d Full ms2 626.01@cid35.00 [160.00-1890.00]
8442	92.1559	2	CID-MSn	599.92	ITMS + c NSI d Full ms2 599.92@cid35.00 [155.00-1210.00]
8443	92.168	2	CID-MSn	725.75	ITMS + c NSI d Full ms2 725.75@cid35.00 [185.00-2000.00]
8444	92.1817	2	CID-MSn	898.46	ITMS + c NSI d Full ms2 898.46@cid35.00 [235.00-2000.00]
8445	92.1954	2	CID-MSn	541.96	ITMS + c NSI d Full ms2 541.96@cid35.00 [135.00-1640.00]
8446	92.2085	2	CID-MSn	640.68	ITMS + c NSI d Full ms2 640.68@cid35.00 [165.00-1935.00]
8447	92.2221	2	CID-MSn	541.29	ITMS + c NSI d Full ms2 541.29@cid35.00 [135.00-1635.00]
8448	92.2352	2	CID-MSn	509.98	ITMS + c NSI d Full ms2 509.98@cid35.00 [130.00-1540.00]
8450	92.2541	2	CID-MSn	611.31	ITMS + c NSI d Full ms2 611.31@cid35.00 [155.00-1845.00]
8451	92.2675	2	CID-MSn	671.7	ITMS + c NSI d Full ms2 671.70@cid35.00 [170.00-2000.00]
8452	92.2813	2	CID-MSn	748.38	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]
8453	92.2949	2	CID-MSn	807.12	ITMS + c NSI d Full ms2 807.12@cid35.00 [210.00-2000.00]
8454	92.3085	2	CID-MSn	781.77	ITMS + c NSI d Full ms2 781.77@cid35.00 [205.00-2000.00]
8455	92.3222	2	CID-MSn	558.65	ITMS + c NSI d Full ms2 558.65@cid35.00 [140.00-1690.00]
8456	92.3354	2	CID-MSn	692.38	ITMS + c NSI d Full ms2 692.38@cid35.00 [180.00-2000.00]
8458	92.3549	2	CID-MSn	577.91	ITMS + c NSI d Full ms2 577.91@cid35.00 [145.00-1170.00]
8459	92.367	2	CID-MSn	566.01	ITMS + c NSI d Full ms2 566.01@cid35.00 [145.00-1710.00]
8460	92.3803	2	CID-MSn	741.71	ITMS + c NSI d Full ms2 741.71@cid35.00 [190.00-2000.00]
8462	92.3999	2	CID-MSn	696.04	ITMS + c NSI d Full ms2 696.04@cid35.00 [180.00-2000.00]
8463	92.4136	2	CID-MSn	591.91	ITMS + c NSI d Full ms2 591.91@cid35.00 [150.00-1195.00]
8464	92.4257	2	CID-MSn	897.7	ITMS + c NSI d Full ms2 897.70@cid35.00 [235.00-2000.00]
8465	92.4393	2	CID-MSn	595.99	ITMS + c NSI d Full ms2 595.99@cid35.00 [150.00-1800.00]
8467	92.4589	2	CID-MSn	698.08	ITMS + c NSI d Full ms2 698.08@cid35.00 [180.00-2000.00]
8468	92.4726	2	CID-MSn	680.36	ITMS + c NSI d Full ms2 680.36@cid35.00 [175.00-1375.00]
8469	92.485	2	CID-MSn	877.47	ITMS + c NSI d Full ms2 877.47@cid35.00 [230.00-1765.00]
8470	92.4981	2	CID-MSn	608.44	ITMS + c NSI d Full ms2 608.44@cid35.00 [155.00-1230.00]
8471	92.5104	2	CID-MSn	664.71	ITMS + c NSI d Full ms2 664.71@cid35.00 [170.00-2000.00]
8472	92.524	2	CID-MSn	888.99	ITMS + c NSI d Full ms2 888.99@cid35.00 [230.00-1790.00]
8473	92.5373	2	CID-MSn	701.37	ITMS + c NSI d Full ms2 701.37@cid35.00 [180.00-2000.00]
8474	92.551	2	CID-MSn	729.4	ITMS + c NSI d Full ms2 729.40@cid35.00 [190.00-2000.00]
8475	92.5647	2	CID-MSn	838.14	ITMS + c NSI d Full ms2 838.14@cid35.00 [220.00-2000.00]
8476	92.5783	2	CID-MSn	918.84	ITMS + c NSI d Full ms2 918.84@cid35.00 [240.00-2000.00]
8478	92.5976	2	CID-MSn	585.32	ITMS + c NSI d Full ms2 585.32@cid35.00 [150.00-1770.00]
8479	92.6086	2	CID-MSn	712.35	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-2000.00]
8480	92.6223	2	CID-MSn	923.84	ITMS + c NSI d Full ms2 923.84@cid35.00 [240.00-2000.00]
8481	92.6358	2	CID-MSn	740.07	ITMS + c NSI d Full ms2 740.07@cid35.00 [190.00-2000.00]
8482	92.6495	2	CID-MSn	820.68	ITMS + c NSI d Full ms2 820.68@cid35.00 [215.00-1655.00]
8483	92.6624	2	CID-MSn	812.44	ITMS + c NSI d Full ms2 812.44@cid35.00 [210.00-1635.00]
8485	92.6814	2	CID-MSn	599.92	ITMS + c NSI d Full ms2 599.92@cid35.00 [155.00-1210.00]
8486	92.6935	2	CID-MSn	569.4	ITMS + c NSI d Full ms2 569.40@cid35.00 [145.00-1150.00]
8487	92.7056	2	CID-MSn	726.08	ITMS + c NSI d Full ms2 726.08@cid35.00 [185.00-2000.00]
8488	92.7194	2	CID-MSn	626.02	ITMS + c NSI d Full ms2 626.02@cid35.00 [160.00-1890.00]
8489	92.7329	2	CID-MSn	512.86	ITMS + c NSI d Full ms2 512.86@cid35.00 [130.00-1040.00]
8490	92.7448	2	CID-MSn	654.7	ITMS + c NSI d Full ms2 654.70@cid35.00 [170.00-1975.00]
8492	92.7645	2	CID-MSn	432.89	ITMS + c NSI d Full ms2 432.89@cid35.00 [105.00-1310.00]
8493	92.7769	2	CID-MSn	611.65	ITMS + c NSI d Full ms2 611.65@cid35.00 [155.00-1845.00]
8494	92.7907	2	CID-MSn	837.14	ITMS + c NSI d Full ms2 837.14@cid35.00 [220.00-2000.00]
8495	92.8043	2	CID-MSn	748.38	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]
8496	92.8179	2	CID-MSn	671.7	ITMS + c NSI d Full ms2 671.70@cid35.00 [170.00-2000.00]
8497	92.8316	2	CID-MSn	659.37	ITMS + c NSI d Full ms2 659.37@cid35.00 [170.00-1330.00]
8499	92.8502	2	CID-MSn	555.9	ITMS + c NSI d Full ms2 555.90@cid35.00 [140.00-1125.00]
8500	92.8622	2	CID-MSn	623.35	ITMS + c NSI d Full ms2 623.35@cid35.00 [160.00-1260.00]
8501	92.8745	2	CID-MSn	640.35	ITMS + c NSI d Full ms2 640.35@cid35.00 [165.00-1935.00]
8502	92.8882	2	CID-MSn	942.8	ITMS + c NSI d Full ms2 942.80@cid35.00 [245.00-2000.00]
8503	92.9017	2	CID-MSn	786.77	ITMS + c NSI d Full ms2 786.77@cid35.00 [205.00-2000.00]
8504	92.9154	2	CID-MSn	498.86	ITMS + c NSI d Full ms2 498.86@cid35.00 [125.00-1010.00]
8505	92.9272	2	CID-MSn	931.17	ITMS + c NSI d Full ms2 931.17@cid35.00 [245.00-2000.00]
8506	92.9407	2	CID-MSn	725.39	ITMS + c NSI d Full ms2 725.39@cid35.00 [185.00-2000.00]
8508	92.9605	2	CID-MSn	577.91	ITMS + c NSI d Full ms2 577.91@cid35.00 [145.00-1170.00]
8509	92.9726	2	CID-MSn	696.04	ITMS + c NSI d Full ms2 696.04@cid35.00 [180.00-2000.00]
8510	92.9863	2	CID-MSn	541.63	ITMS + c NSI d Full ms2 541.63@cid35.00 [135.00-1635.00]
8511	92.9994	2	CID-MSn	807.45	ITMS + c NSI d Full ms2 807.45@cid35.00 [210.00-2000.00]
8512	93.013	2	CID-MSn	922.15	ITMS + c NSI d Full ms2 922.15@cid35.00 [240.00-2000.00]
8513	93.0265	2	CID-MSn	752.73	ITMS + c NSI d Full ms2 752.73@cid35.00 [195.00-2000.00]
8514	93.0403	2	CID-MSn	595.99	ITMS + c NSI d Full ms2 595.99@cid35.00 [150.00-1800.00]
8516	93.0595	2	CID-MSn	698.08	ITMS + c NSI d Full ms2 698.08@cid35.00 [180.00-2000.00]
8517	93.0732	2	CID-MSn	564.41	ITMS + c NSI d Full ms2 564.41@cid35.00 [145.00-1140.00]
8518	93.0853	2	CID-MSn	561.68	ITMS + c NSI d Full ms2 561.68@cid35.00 [140.00-1700.00]
8519	93.0985	2	CID-MSn	608.44	ITMS + c NSI d Full ms2 608.44@cid35.00 [155.00-1230.00]
8520	93.1107	2	CID-MSn	665.04	ITMS + c NSI d Full ms2 665.04@cid35.00 [170.00-2000.00]
8521	93.1244	2	CID-MSn	806.78	ITMS + c NSI d Full ms2 806.78@cid35.00 [210.00-2000.00]
8523	93.1441	2	CID-MSn	585.65	ITMS + c NSI d Full ms2 585.65@cid35.00 [150.00-1770.00]
8524	93.1546	2	CID-MSn	712.35	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-2000.00]
8525	93.1683	2	CID-MSn	680.12	ITMS + c NSI d Full ms2 680.12@cid35.00 [175.00-2000.00]
8526	93.182	2	CID-MSn	888.99	ITMS + c NSI d Full ms2 888.99@cid35.00 [230.00-1790.00]
8527	93.1952	2	CID-MSn	671.04	ITMS + c NSI d Full ms2 671.04@cid35.00 [170.00-2000.00]
8528	93.2089	2	CID-MSn	781.1	ITMS + c NSI d Full ms2 781.10@cid35.00 [205.00-2000.00]
8530	93.2286	2	CID-MSn	898.21	ITMS + c NSI d Full ms2 898.21@cid35.00 [235.00-2000.00]
8531	93.2423	2	CID-MSn	490.85	ITMS + c NSI d Full ms2 490.85@cid35.00 [125.00-995.00]
8532	93.2541	2	CID-MSn	670	ITMS + c NSI d Full ms2 670.00@cid35.00 [170.00-2000.00]
8533	93.2678	2	CID-MSn	591.91	ITMS + c NSI d Full ms2 591.91@cid35.00 [150.00-1195.00]
8534	93.2799	2	CID-MSn	701.04	ITMS + c NSI d Full ms2 701.04@cid35.00 [180.00-2000.00]
8536	93.2996	2	CID-MSn	611.31	ITMS + c NSI d Full ms2 611.31@cid35.00 [155.00-1845.00]
8537	93.3131	2	CID-MSn	507.88	ITMS + c NSI d Full ms2 507.88@cid35.00 [125.00-1030.00]
8538	93.3249	2	CID-MSn	810.4	ITMS + c NSI d Full ms2 810.40@cid35.00 [210.00-1635.00]
8539	93.3378	2	CID-MSn	864.19	ITMS + c NSI d Full ms2 864.19@cid35.00 [225.00-1740.00]
8540	93.3509	2	CID-MSn	741.37	ITMS + c NSI d Full ms2 741.37@cid35.00 [190.00-2000.00]
8542	93.3706	2	CID-MSn	555.9	ITMS + c NSI d Full ms2 555.90@cid35.00 [140.00-1125.00]
8543	93.3826	2	CID-MSn	943.14	ITMS + c NSI d Full ms2 943.14@cid35.00 [245.00-2000.00]
8544	93.3963	2	CID-MSn	498.86	ITMS + c NSI d Full ms2 498.86@cid35.00 [125.00-1010.00]
8545	93.4081	2	CID-MSn	786.77	ITMS + c NSI d Full ms2 786.77@cid35.00 [205.00-2000.00]
8546	93.4218	2	CID-MSn	726.08	ITMS + c NSI d Full ms2 726.08@cid35.00 [185.00-2000.00]
8547	93.4354	2	CID-MSn	663.38	ITMS + c NSI d Full ms2 663.38@cid35.00 [170.00-1340.00]
8548	93.4478	2	CID-MSn	942.47	ITMS + c NSI d Full ms2 942.47@cid35.00 [245.00-2000.00]
8549	93.4614	2	CID-MSn	484.39	ITMS + c NSI d Full ms2 484.39@cid35.00 [120.00-1465.00]
8551	93.4801	2	CID-MSn	748.38	ITMS + c NSI d Full ms2 748.38@cid35.00 [195.00-2000.00]
8552	93.4938	2	CID-MSn	949.13	ITMS + c NSI d Full ms2 949.13@cid35.00 [250.00-2000.00]
8553	93.5073	2	CID-MSn	547.38	ITMS + c NSI d Full ms2 547.38@cid35.00 [140.00-1105.00]
8554	93.5193	2	CID-MSn	626.01	ITMS + c NSI d Full ms2 626.01@cid35.00 [160.00-1890.00]
8555	93.5328	2	CID-MSn	837.48	ITMS + c NSI d Full ms2 837.48@cid35.00 [220.00-2000.00]
8556	93.5464	2	CID-MSn	536.17	ITMS + c NSI d Full ms2 536.17@cid35.00 [135.00-1085.00]
8558	93.5644	2	CID-MSn	564.41	ITMS + c NSI d Full ms2 564.41@cid35.00 [145.00-1140.00]
8559	93.5765	2	CID-MSn	542.4	ITMS + c NSI d Full ms2 542.40@cid35.00 [135.00-1095.00]
8560	93.5884	2	CID-MSn	698.42	ITMS + c NSI d Full ms2 698.42@cid35.00 [180.00-2000.00]
8561	93.6021	2	CID-MSn	916.46	ITMS + c NSI d Full ms2 916.46@cid35.00 [240.00-2000.00]
8562	93.6157	2	CID-MSn	533.88	ITMS + c NSI d Full ms2 533.88@cid35.00 [135.00-1080.00]
8563	93.6276	2	CID-MSn	921.82	ITMS + c NSI d Full ms2 921.82@cid35.00 [240.00-2000.00]
8565	93.6472	2	CID-MSn	697.75	ITMS + c NSI d Full ms2 697.75@cid35.00 [180.00-2000.00]
8566	93.6608	2	CID-MSn	877.97	ITMS + c NSI d Full ms2 877.97@cid35.00 [230.00-1770.00]
8567	93.674	2	CID-MSn	476.85	ITMS + c NSI d Full ms2 476.85@cid35.00 [120.00-965.00]
8568	93.6857	2	CID-MSn	448.34	ITMS + c NSI d Full ms2 448.34@cid35.00 [110.00-910.00]
8569	93.6974	2	CID-MSn	806.79	ITMS + c NSI d Full ms2 806.79@cid35.00 [210.00-2000.00]
8570	93.711	2	CID-MSn	640.69	ITMS + c NSI d Full ms2 640.69@cid35.00 [165.00-1935.00]
8572	93.7304	2	CID-MSn	585.32	ITMS + c NSI d Full ms2 585.32@cid35.00 [150.00-1770.00]
8573	93.7414	2	CID-MSn	671.7	ITMS + c NSI d Full ms2 671.70@cid35.00 [170.00-2000.00]
8574	93.7551	2	CID-MSn	712.35	ITMS + c NSI d Full ms2 712.35@cid35.00 [185.00-1435.00]
8575	93.7676	2	CID-MSn	695.71	ITMS + c NSI d Full ms2 695.71@cid35.00 [180.00-2000.00]
8576	93.7814	2	CID-MSn	468.4	ITMS + c NSI d Full ms2 468.40@cid35.00 [115.00-2000.00]
8578	93.801	2	CID-MSn	490.35	ITMS + c NSI d Full ms2 490.35@cid35.00 [125.00-995.00]
8579	93.8128	2	CID-MSn	918.85	ITMS + c NSI d Full ms2 918.85@cid35.00 [240.00-2000.00]
8581	93.8324	2	CID-MSn	611.65	ITMS + c NSI d Full ms2 611.65@cid35.00 [155.00-1845.00]
8582	93.8458	2	CID-MSn	898.45	ITMS + c NSI d Full ms2 898.45@cid35.00 [235.00-1810.00]
8583	93.859	2	CID-MSn	692.71	ITMS + c NSI d Full ms2 692.71@cid35.00 [180.00-2000.00]
8584	93.8727	2	CID-MSn	770.93	ITMS + c NSI d Full ms2 770.93@cid35.00 [200.00-2000.00]
8586	93.8924	2	CID-MSn	311.24	ITMS + c NSI d Full ms2 311.24@cid35.00 [75.00-635.00]
8587	93.9035	2	CID-MSn	498.86	ITMS + c NSI d Full ms2 498.86@cid35.00 [125.00-1010.00]
8588	93.9154	2	CID-MSn	555.9	ITMS + c NSI d Full ms2 555.90@cid35.00 [140.00-1125.00]
8589	93.9274	2	CID-MSn	897.7	ITMS + c NSI d Full ms2 897.70@cid35.00 [235.00-2000.00]
8591	93.947	2	CID-MSn	943.48	ITMS + c NSI d Full ms2 943.48@cid35.00 [245.00-2000.00]
8592	93.9605	2	CID-MSn	664.71	ITMS + c NSI d Full ms2 664.71@cid35.00 [170.00-2000.00]
8593	93.9742	2	CID-MSn	822.71	ITMS + c NSI d Full ms2 822.71@cid35.00 [215.00-1660.00]
8594	93.9871	2	CID-MSn	781.77	ITMS + c NSI d Full ms2 781.77@cid35.00 [205.00-2000.00]
8595	94.0008	2	CID-MSn	927.49	ITMS + c NSI d Full ms2 927.49@cid35.00 [245.00-2000.00]
8597	94.0203	2	CID-MSn	566.01	ITMS + c NSI d Full ms2 566.01@cid35.00 [145.00-1710.00]
8598	94.0334	2	CID-MSn	626.02	ITMS + c NSI d Full ms2 626.02@cid35.00 [160.00-1890.00]
8600	94.0528	2	CID-MSn	786.43	ITMS + c NSI d Full ms2 786.43@cid35.00 [205.00-2000.00]
8601	94.0665	2	CID-MSn	433.34	ITMS + c NSI d Full ms2 433.34@cid35.00 [105.00-2000.00]
8602	94.0803	2	CID-MSn	511.87	ITMS + c NSI d Full ms2 511.87@cid35.00 [130.00-1035.00]
8603	94.0923	2	CID-MSn	678.61	ITMS + c NSI d Full ms2 678.61@cid35.00 [175.00-1370.00]
8605	94.1106	2	CID-MSn	542.4	ITMS + c NSI d Full ms2 542.40@cid35.00 [135.00-1095.00]
8606	94.1226	2	CID-MSn	564.41	ITMS + c NSI d Full ms2 564.41@cid35.00 [145.00-1140.00]
8607	94.1346	2	CID-MSn	485.36	ITMS + c NSI d Full ms2 485.36@cid35.00 [120.00-985.00]
8609	94.1522	2	CID-MSn	476.85	ITMS + c NSI d Full ms2 476.85@cid35.00 [120.00-965.00]
8610	94.1639	2	CID-MSn	698.08	ITMS + c NSI d Full ms2 698.08@cid35.00 [180.00-2000.00]
8612	94.1837	2	CID-MSn	596.32	ITMS + c NSI d Full ms2 596.32@cid35.00 [150.00-1800.00]
8613	94.197	2	CID-MSn	877.47	ITMS + c NSI d Full ms2 877.47@cid35.00 [230.00-1765.00]
8614	94.2102	2	CID-MSn	746.9	ITMS + c NSI d Full ms2 746.90@cid35.00 [195.00-2000.00]
8616	94.2297	2	CID-MSn	918.01	ITMS + c NSI d Full ms2 918.01@cid35.00 [240.00-1850.00]
8618	94.2489	2	CID-MSn	585.32	ITMS + c NSI d Full ms2 585.32@cid35.00 [150.00-1770.00]
8619	94.2607	2	CID-MSn	671.36	ITMS + c NSI d Full ms2 671.36@cid35.00 [170.00-2000.00]
8621	94.2805	2	CID-MSn	520.38	ITMS + c NSI d Full ms2 520.38@cid35.00 [130.00-1055.00]
8622	94.2924	2	CID-MSn	696.04	ITMS + c NSI d Full ms2 696.04@cid35.00 [180.00-2000.00]
8623	94.3061	2	CID-MSn	424.37	ITMS + c NSI d Full ms2 424.37@cid35.00 [105.00-860.00]
8624	94.3177	2	CID-MSn	468.84	ITMS + c NSI d Full ms2 468.84@cid35.00 [115.00-950.00]
8625	94.3294	2	CID-MSn	712.6	ITMS + c NSI d Full ms2 712.60@cid35.00 [185.00-2000.00]
8626	94.3431	2	CID-MSn	911.11	ITMS + c NSI d Full ms2 911.11@cid35.00 [240.00-2000.00]
8628	94.3625	2	CID-MSn	942.8	ITMS + c NSI d Full ms2 942.80@cid35.00 [245.00-2000.00]
8629	94.3761	2	CID-MSn	923.84	ITMS + c NSI d Full ms2 923.84@cid35.00 [240.00-2000.00]
8630	94.3896	2	CID-MSn	837.81	ITMS + c NSI d Full ms2 837.81@cid35.00 [220.00-2000.00]
8631	94.4032	2	CID-MSn	658.57	ITMS + c NSI d Full ms2 658.57@cid35.00 [170.00-2000.00]
8632	94.417	2	CID-MSn	489.36	ITMS + c NSI d Full ms2 489.36@cid35.00 [120.00-990.00]
8634	94.4348	2	CID-MSn	533.88	ITMS + c NSI d Full ms2 533.88@cid35.00 [135.00-1080.00]
8635	94.4467	2	CID-MSn	463.35	ITMS + c NSI d Full ms2 463.35@cid35.00 [115.00-940.00]
8636	94.4584	2	CID-MSn	472.33	ITMS + c NSI d Full ms2 472.33@cid35.00 [120.00-955.00]
8637	94.4701	2	CID-MSn	812.44	ITMS + c NSI d Full ms2 812.44@cid35.00 [210.00-1635.00]
8638	94.483	2	CID-MSn	667.71	ITMS + c NSI d Full ms2 667.71@cid35.00 [170.00-2000.00]
8639	94.4968	2	CID-MSn	394.5	ITMS + c NSI d Full ms2 394.50@cid35.00 [95.00-2000.00]
8641	94.5165	2	CID-MSn	503.36	ITMS + c NSI d Full ms2 503.36@cid35.00 [125.00-1020.00]
8642	94.5283	2	CID-MSn	611.31	ITMS + c NSI d Full ms2 611.31@cid35.00 [155.00-1845.00]
8643	94.5417	2	CID-MSn	652.96	ITMS + c NSI d Full ms2 652.96@cid35.00 [165.00-1320.00]
8644	94.5541	2	CID-MSn	561.34	ITMS + c NSI d Full ms2 561.34@cid35.00 [140.00-1695.00]
8646	94.5732	2	CID-MSn	511.87	ITMS + c NSI d Full ms2 511.87@cid35.00 [130.00-1035.00]
8647	94.5851	2	CID-MSn	454.83	ITMS + c NSI d Full ms2 454.83@cid35.00 [115.00-920.00]
8648	94.5968	2	CID-MSn	822.95	ITMS + c NSI d Full ms2 822.95@cid35.00 [215.00-1660.00]
8649	94.6098	2	CID-MSn	465.83	ITMS + c NSI d Full ms2 465.83@cid35.00 [115.00-945.00]
8651	94.6272	2	CID-MSn	542.4	ITMS + c NSI d Full ms2 542.40@cid35.00 [135.00-1095.00]
8652	94.6391	2	CID-MSn	630.45	ITMS + c NSI d Full ms2 630.45@cid35.00 [160.00-1275.00]
8654	94.6577	2	CID-MSn	498.37	ITMS + c NSI d Full ms2 498.37@cid35.00 [125.00-1010.00]
8655	94.6695	2	CID-MSn	476.85	ITMS + c NSI d Full ms2 476.85@cid35.00 [120.00-965.00]
8656	94.6812	2	CID-MSn	485.36	ITMS + c NSI d Full ms2 485.36@cid35.00 [120.00-985.00]
8658	94.6988	2	CID-MSn	446.32	ITMS + c NSI d Full ms2 446.32@cid35.00 [110.00-905.00]
